start_date,personal_info,end_date,salary,duration,student_id,high_perc,high_spec,mba_spec,second_perc,degree_perc,placed,experience_years,employability_perc,mba_perc,work_experience,degree_type,smell
2020-01-03,"Matthew Wood, 2006-06-18, M",,24528.0,,392756871,70.34,Commerce,Mkt&HR,67.73,60.15,True,1,67.91,54.22,False,Comm&Mgmt,True
,"Christopher Williams, 2000-02-29, M",,,12.0,121387685,62.36,Science,Mkt&Fin,72.92,80.75,True,1,63.59,53.78,True,Comm&Mgmt,True
,"Phillip Anderson, 1998-12-21, M",,26875.0,6.0,385295612,62.45,Commerce,Mkt&HR,52.13,62.55,False,1,72.16,53.55,False,Comm&Mgmt,True
2020-01-01,Joshua Gray,2020-12-04,23122.0,12.0,436715636,56.55,Science,Mkt&Fin,69.83,71.92,True,1,73.55,67.52,False,Comm&Mgmt,False
2020-01-06,Carl Brown,,,,828805611,62.16,Science,Mkt&HR,70.4,71.89,False,1,72.24,72.58,False,Sci&Tech,False
2020-01-14,"Eric Sanders, 2006-02-02, M",,37848.0,,322464766,57.22,Science,Mkt&Fin,59.57,62.76,True,1,93.14,61.21,True,Comm&Mgmt,True
,"Ashlee Lewis, 2003-04-05, F",2020-11-25,25520.0,,951056147,56.79,Commerce,Mkt&Fin,56.81,68.48,True,1,52.74,64.47,False,Others,True
,"Katherine Perez, 2003-06-29, F",2020-03-30,27390.0,3.0,575668892,63.97,Commerce,Mkt&HR,60.08,83.47,False,1,72.25,67.97,False,Sci&Tech,True
,Olivia Stanton,,,,333197445,40.6,Science,Mkt&HR,44.78,64.52,False,1,61.02,61.89,True,Sci&Tech,False
2020-06-09,"William Price, 2003-04-24, M",,20000.0,6.0,646497294,55.19,Commerce,Mkt&HR,65.48,59.25,True,1,53.53,55.44,False,Comm&Mgmt,True
2020-01-29,"Amanda Ford, 1998-08-13, F",2020-09-25,32974.0,,247039614,60.04,Science,Mkt&Fin,67.09,76.03,True,1,67.54,67.03,False,Comm&Mgmt,True
2020-01-06,John Carroll,,28038.0,12.0,295148363,70.56,Commerce,Mkt&HR,58.94,62.36,True,1,50.11,65.85,False,Comm&Mgmt,False
2020-01-02,"Barbara Crawford, 2002-04-28, F",2020-06-18,29330.0,3.0,493725643,78.1,Science,Mkt&Fin,46.51,65.64,True,1,53.57,59.44,True,Others,True
,"Mark Foster, 2006-04-02, M",2020-10-04,21475.0,,498240248,71.67,Science,Mkt&HR,82.15,79.87,True,1,61.58,65.52,False,Sci&Tech,True
2020-01-01,"Peter Sutton, 2001-11-05, M",2020-05-21,24229.0,,168163874,70.75,Commerce,Mkt&Fin,68.68,56.61,True,1,71.67,54.07,False,Comm&Mgmt,True
2020-06-03,"William Coleman, 2002-11-06, M",2020-11-23,,6.0,692367002,56.75,Science,Mkt&Fin,67.73,57.3,False,1,93.59,54.53,True,Comm&Mgmt,True
2020-04-21,Alexis Wilson,2020-04-15,31036.0,3.0,887760519,58.48,Commerce,Mkt&HR,66.0,52.08,False,1,51.16,63.13,False,Comm&Mgmt,False
2020-01-03,"Anthony Freeman, 2001-08-22, M",2020-11-02,,12.0,582357194,60.25,Science,Mkt&HR,52.97,59.81,False,1,79.52,71.55,False,Comm&Mgmt,True
2020-06-28,William Turner,2020-09-30,30104.0,3.0,562408720,68.79,Commerce,Mkt&HR,65.93,63.09,True,1,75.78,60.68,False,Comm&Mgmt,False
2020-01-10,"Joseph Mcgrath, 2002-02-08, M",,30149.0,3.0,350649394,76.2,Science,Mkt&Fin,72.44,71.94,True,1,81.3,64.31,True,Comm&Mgmt,True
2020-01-01,Amanda Nunez,2020-12-13,,12.0,655478444,92.37,Commerce,Mkt&Fin,57.97,73.74,True,1,80.59,66.93,False,Comm&Mgmt,False
,"Stacey Moyer, 2001-04-13, F",2020-06-11,21975.0,,121066998,68.32,Commerce,Mkt&Fin,60.25,70.31,True,1,60.42,55.64,False,Sci&Tech,True
,"Wesley Roberts, 2006-05-10, M",,,6.0,353778176,75.3,Commerce,Mkt&Fin,63.41,63.93,False,1,61.96,57.05,False,Comm&Mgmt,True
2020-07-23,"April Booker, 2001-12-28, F",2020-04-16,,3.0,916432382,73.33,Commerce,Mkt&HR,80.71,68.31,True,1,59.13,61.79,False,Comm&Mgmt,True
,Amy Morrison,2021-01-16,38010.0,12.0,831840409,55.27,Science,Mkt&Fin,71.22,62.77,True,1,90.77,62.39,False,Comm&Mgmt,False
,Charles Pearson,2020-12-17,,12.0,740363197,86.35,Commerce,Mkt&Fin,62.27,61.77,True,1,65.08,56.48,False,Comm&Mgmt,False
2020-02-01,Robin Warren,2020-08-08,23164.0,,134635496,46.46,Commerce,Mkt&HR,61.19,61.62,False,1,72.64,67.87,True,Comm&Mgmt,False
,"Laura Thompson, 2004-12-24, F",2020-12-08,25560.0,,922146719,62.44,Science,Mkt&Fin,76.16,62.73,False,1,64.58,66.07,True,Sci&Tech,True
2020-05-11,Tyler Clay,2020-08-08,31734.0,3.0,32549380,62.28,Science,Mkt&Fin,73.89,69.33,True,1,59.61,52.9,False,Comm&Mgmt,False
2020-01-07,"Kerri Wood, 1999-01-23, F",2020-06-27,,6.0,513818550,65.76,Commerce,Mkt&Fin,49.63,50.03,False,1,56.2,56.79,False,Comm&Mgmt,True
2020-01-01,"Joseph Howell, 1999-02-18, M",2020-03-23,30621.0,3.0,361363785,66.5,Science,Mkt&HR,81.55,69.79,True,1,81.13,60.84,False,Comm&Mgmt,True
2020-01-10,"Nicholas Young, 2002-03-08, M",,30491.0,,44310640,72.51,Commerce,Mkt&Fin,72.66,63.01,True,1,86.35,60.19,False,Comm&Mgmt,True
2020-02-27,Thomas Tanner,,,,313677915,46.01,Arts,Mkt&Fin,70.89,61.1,False,1,83.37,58.12,False,Sci&Tech,False
2020-03-28,Jennifer Young,2020-09-19,24844.0,,247873883,54.4,Science,Mkt&HR,45.09,64.08,False,1,70.05,62.46,False,Comm&Mgmt,False
,Karen Mann,2020-04-10,24607.0,3.0,21277960,73.63,Commerce,Mkt&Fin,78.11,77.46,True,1,75.28,75.29,False,Comm&Mgmt,False
2020-07-04,"Christopher Graham, 1999-09-14, M",2020-07-29,,,56044619,48.86,Arts,Mkt&HR,74.84,62.62,False,1,90.91,66.5,False,Comm&Mgmt,True
2020-01-05,"Benjamin Newman, 2003-03-13, M",2020-08-28,29797.0,,589253335,72.69,Science,Mkt&HR,48.61,64.77,False,1,86.26,57.89,True,Sci&Tech,True
2020-01-10,Michael Woodard,2020-06-29,,3.0,725855276,76.21,Science,Mkt&Fin,75.46,77.6,True,1,66.6,61.07,False,Comm&Mgmt,False
2020-02-12,"Matthew Shannon, 2002-12-10, M",,,6.0,559324144,49.3,Science,Mkt&HR,50.67,62.18,False,1,68.99,51.48,False,Sci&Tech,True
2020-06-07,"Evan Ray, 1999-10-13, M",2020-11-14,25597.0,6.0,402668522,59.73,Commerce,Mkt&Fin,67.34,68.99,False,1,72.28,53.43,True,Comm&Mgmt,True
2020-01-03,John Wilson,2020-04-22,,3.0,6022716,54.62,Science,Mkt&Fin,60.97,59.0,False,1,75.08,59.84,False,Comm&Mgmt,False
2020-01-01,Jamie Jacobs,2020-06-18,,3.0,889645309,83.37,Commerce,Mkt&Fin,68.05,69.86,True,1,68.07,64.79,False,Comm&Mgmt,False
,"Joshua James, 1998-12-09, M",,,3.0,548716684,88.76,Commerce,Mkt&Fin,84.09,77.4,True,1,89.2,61.6,False,Comm&Mgmt,True
2020-01-01,Mallory Hood,2020-12-23,,12.0,531328283,62.77,Science,Mkt&HR,58.91,74.93,True,1,61.92,65.47,False,Comm&Mgmt,False
2020-07-05,Andrew Poole,2020-12-09,35916.0,6.0,680229229,63.99,Science,Mkt&Fin,68.05,57.24,True,1,77.83,61.04,True,Comm&Mgmt,False
2020-01-01,Jeremy Ryan,,36758.0,12.0,146775842,55.69,Commerce,Mkt&Fin,70.49,58.95,True,1,71.67,71.76,True,Sci&Tech,False
2020-07-27,"Stephanie Harris, 1998-09-21, F",2020-11-09,,,702031762,40.33,Science,Mkt&HR,51.13,58.0,False,1,55.01,61.48,False,Sci&Tech,True
2020-01-09,"Luke Perkins, 2001-08-29, M",,28033.0,,330937821,67.13,Science,Mkt&Fin,74.57,67.72,False,1,93.58,68.52,True,Comm&Mgmt,True
,"William Eaton, 2003-06-07, M",2020-06-20,26359.0,3.0,352520663,82.23,Commerce,Mkt&Fin,71.17,71.35,True,1,55.52,63.91,True,Comm&Mgmt,True
2020-01-23,Kathryn Bailey,2020-05-05,,3.0,105218378,66.04,Commerce,Mkt&Fin,84.0,71.9,True,1,72.17,65.26,False,Comm&Mgmt,False
2020-01-05,Dylan Brown,,,3.0,225575112,73.96,Commerce,Mkt&HR,69.37,74.62,True,1,61.17,53.97,True,Comm&Mgmt,False
2020-01-08,Teresa Black,2020-10-21,30312.0,,376682603,83.24,Commerce,Mkt&Fin,87.32,68.33,True,1,92.48,73.13,True,Sci&Tech,False
2020-01-11,Peter Jones,2020-10-27,30412.0,,414495918,82.53,Commerce,Mkt&Fin,81.66,77.74,True,1,94.51,73.93,False,Comm&Mgmt,False
2020-06-12,Denise Adams,2020-09-28,,3.0,373725711,62.08,Science,Mkt&HR,64.92,69.46,True,1,67.46,64.47,True,Comm&Mgmt,False
2020-07-19,Katherine Martin,,,3.0,431047613,58.46,Science,Mkt&Fin,67.97,75.87,True,1,93.46,56.31,False,Comm&Mgmt,False
,"Ethan Hopkins, 2004-03-03, M",2020-07-14,,,519875201,57.55,Science,Mkt&HR,55.43,62.65,True,1,53.82,56.91,False,Others,True
,"Andrew Hensley, 1999-09-08, M",,,3.0,803593917,73.62,Science,Mkt&HR,71.85,69.42,True,1,77.98,68.45,True,Sci&Tech,True
2020-01-01,Richard Mckenzie,2020-10-12,26469.0,12.0,627454862,79.49,Commerce,Mkt&Fin,80.67,68.31,True,1,72.03,62.19,True,Comm&Mgmt,False
2020-01-01,Zachary Rivera,,,,170223779,74.52,Commerce,Mkt&Fin,77.41,76.8,True,1,85.75,56.85,True,Sci&Tech,False
,Cindy Reese,2020-06-09,,3.0,749457468,70.91,Science,Mkt&HR,66.94,75.25,False,1,73.11,67.54,False,Comm&Mgmt,False
2020-02-10,Daniel Carson,,29453.0,3.0,621377020,63.48,Commerce,Mkt&Fin,65.23,58.76,True,1,94.14,61.68,True,Comm&Mgmt,False
2020-01-28,"James Williams, 2000-10-20, M",2020-06-30,39236.0,3.0,263070260,58.95,Commerce,Mkt&Fin,64.08,72.7,True,1,69.38,60.36,False,Sci&Tech,True
2020-01-04,Melissa Williams,2020-07-26,34525.0,,975702715,72.68,Science,Mkt&Fin,81.85,85.76,False,1,87.61,68.99,False,Sci&Tech,False
2020-07-13,"Michael Gibbs, 2001-12-08, M",,27217.0,,146600105,84.27,Science,Mkt&HR,77.99,70.6,True,1,83.8,59.39,False,Comm&Mgmt,True
2020-01-01,"Samuel Frazier, 2003-11-14, M",2021-01-10,32416.0,12.0,148033516,48.13,Commerce,Mkt&HR,48.34,58.68,True,1,63.38,54.75,False,Comm&Mgmt,True
2020-04-02,"James Cooper, 1999-11-19, M",2020-08-21,25150.0,6.0,505214039,60.67,Commerce,Mkt&HR,56.79,65.17,True,1,63.68,53.82,False,Comm&Mgmt,True
2020-04-07,"David Crawford, 2006-04-26, M",2020-11-27,25918.0,,892985296,48.2,Arts,Mkt&Fin,55.93,65.24,False,1,76.69,60.37,False,Comm&Mgmt,True
2020-06-10,Justin Andrews,2020-09-07,28596.0,,940298767,47.84,Arts,Mkt&Fin,55.7,59.41,False,1,83.59,56.87,True,Sci&Tech,False
2020-01-01,Angela Buckley,,30358.0,3.0,439462035,57.05,Science,Mkt&Fin,68.76,54.05,False,1,67.49,65.94,False,Sci&Tech,False
,Kevin Joyce,2020-09-28,,6.0,604601028,63.93,Science,Mkt&Fin,77.7,70.45,True,1,65.22,62.44,True,Comm&Mgmt,False
2020-05-29,Austin Jordan,,26125.0,3.0,758632526,71.36,Science,Mkt&Fin,62.5,68.85,True,1,78.69,58.31,False,Comm&Mgmt,False
2020-01-01,Karen White,2020-05-04,21631.0,3.0,747513105,67.63,Commerce,Mkt&HR,73.53,74.32,True,1,85.22,69.56,True,Sci&Tech,False
,"Joseph Preston, 1999-12-18, M",2020-09-23,27163.0,3.0,601061519,76.76,Commerce,Mkt&Fin,62.19,58.74,True,1,77.69,56.1,False,Comm&Mgmt,True
,"Ashley Miller, 2003-09-28, F",2020-10-03,36639.0,12.0,927029482,67.35,Commerce,Mkt&Fin,66.01,72.47,False,1,94.6,65.11,True,Comm&Mgmt,True
2020-03-29,Gregory Gonzales,2021-01-03,20000.0,12.0,542380825,50.28,Commerce,Mkt&Fin,54.26,58.77,True,1,60.01,51.69,False,Comm&Mgmt,False
,Kevin Phelps,,,3.0,886026444,60.11,Science,Mkt&Fin,66.0,68.5,False,1,81.92,63.68,False,Comm&Mgmt,False
,Danielle Bass,2020-04-02,,3.0,693193926,55.04,Commerce,Mkt&Fin,68.6,63.81,True,1,77.76,60.78,False,Comm&Mgmt,False
2020-01-05,"Clinton Taylor, 2004-05-21, M",2020-11-12,,,785485758,62.01,Commerce,Mkt&HR,50.64,67.06,False,1,83.91,51.91,False,Comm&Mgmt,True
2020-05-27,Stephen Smith,2020-08-13,29699.0,3.0,745994213,63.55,Commerce,Mkt&Fin,65.47,57.33,True,1,53.46,52.0,False,Others,False
2020-06-01,Chad Zamora,2020-04-17,22328.0,3.0,979138838,60.4,Commerce,Mkt&HR,71.42,71.71,False,1,66.59,62.67,False,Comm&Mgmt,False
,Michelle Welch,,28655.0,3.0,523889488,57.95,Commerce,Mkt&HR,53.29,64.98,True,1,84.29,55.37,True,Comm&Mgmt,False
2020-01-22,"Gerald David, 1999-09-02, M",2020-09-11,,,919720499,66.93,Commerce,Mkt&HR,47.26,50.16,False,1,61.78,58.08,False,Comm&Mgmt,True
,Jennifer Nguyen,2020-09-18,,,437147314,53.08,Arts,Mkt&Fin,65.75,66.18,True,1,71.98,67.84,False,Comm&Mgmt,False
2020-01-06,Mark Booth,2020-12-16,29020.0,,127581233,52.31,Commerce,Mkt&Fin,52.86,57.03,True,1,67.55,51.34,False,Comm&Mgmt,False
2020-01-30,"Shelley Murray, 2006-04-14, F",2020-06-29,30403.0,6.0,168969627,49.96,Science,Mkt&Fin,73.47,63.83,True,1,90.1,62.59,False,Sci&Tech,True
2020-02-22,"David Johnson, 1998-08-06, M",2020-06-26,26416.0,3.0,131326527,62.65,Arts,Mkt&Fin,60.95,50.0,True,1,94.59,52.37,True,Sci&Tech,True
2020-01-01,Eugene Martinez,2020-04-29,23179.0,6.0,978300643,63.68,Science,Mkt&HR,83.97,88.13,True,1,57.39,67.15,True,Comm&Mgmt,False
,"Kerry Ward, 2000-06-05, M",2020-07-31,21192.0,,414738648,68.38,Commerce,Mkt&Fin,83.95,67.85,True,1,63.71,67.06,False,Sci&Tech,True
,"Douglas Rodriguez, 2005-08-26, M",,,6.0,404678452,68.72,Science,Mkt&HR,79.83,67.8,False,1,75.66,60.38,False,Comm&Mgmt,True
,"Wendy Simpson, 2002-01-22, F",2020-10-05,20767.0,12.0,433717888,77.6,Commerce,Mkt&Fin,57.09,69.77,False,1,56.12,61.0,True,Comm&Mgmt,True
,"Thomas Adams, 2003-09-03, M",,,,338406798,58.22,Commerce,Mkt&HR,63.01,54.54,True,1,69.82,57.87,True,Comm&Mgmt,True
2020-01-01,"Sierra Huffman, 2003-01-22, F",2020-09-12,22333.0,12.0,936936522,47.65,Commerce,Mkt&HR,45.66,65.29,False,1,61.25,55.81,False,Comm&Mgmt,True
2020-01-01,Heather Clark,2020-12-04,28626.0,12.0,537859786,80.78,Commerce,Mkt&Fin,77.36,64.06,True,1,77.47,65.65,False,Comm&Mgmt,False
,"Daniel Sandoval, 2004-11-09, M",2020-11-03,24732.0,,414692327,69.47,Commerce,Mkt&HR,59.21,69.73,True,1,50.88,60.93,False,Comm&Mgmt,True
,"Joseph Harvey, 2002-04-16, M",2020-11-03,24534.0,3.0,278485842,65.14,Commerce,Mkt&Fin,53.38,56.8,False,1,66.1,58.61,False,Comm&Mgmt,True
2020-01-01,Jason Abbott,2020-05-01,,6.0,176915750,72.57,Commerce,Mkt&Fin,68.25,72.02,True,1,78.24,63.75,False,Comm&Mgmt,False
2020-02-18,"Robert Sharp, 2003-08-30, M",,,,636751190,53.09,Science,Mkt&HR,48.71,65.4,True,1,61.75,57.54,True,Comm&Mgmt,True
,"Tony Holloway, 2001-09-13, M",2021-01-13,,,990430850,72.92,Science,Mkt&HR,80.88,76.1,True,1,66.73,69.16,False,Sci&Tech,True
2020-05-25,"Robert Randolph, 2004-03-10, M",,29229.0,,554802107,57.07,Commerce,Mkt&Fin,62.65,62.94,True,1,69.52,57.68,True,Comm&Mgmt,True
2020-02-04,Marissa Banks,2020-05-24,32656.0,3.0,616484463,58.03,Science,Mkt&Fin,69.48,59.45,False,1,82.06,65.59,False,Sci&Tech,False
2020-07-24,Michael Smith,2020-10-21,,,80679596,87.22,Science,Mkt&Fin,62.38,71.58,True,1,84.23,70.15,True,Comm&Mgmt,False
2020-01-28,Christopher Aguirre,2020-11-02,,,243944105,62.94,Science,Mkt&Fin,59.45,59.77,False,1,63.58,61.2,False,Comm&Mgmt,False
2020-01-02,Laura Thompson,2020-11-17,25130.0,12.0,669115988,68.43,Science,Mkt&Fin,73.77,66.1,False,1,87.94,71.27,True,Comm&Mgmt,False
,Tina Brown,2021-01-14,22652.0,12.0,809526057,70.63,Commerce,Mkt&HR,66.55,56.54,True,1,70.95,64.54,False,Others,False
,Jason Duncan,,29377.0,3.0,904308260,58.04,Commerce,Mkt&Fin,60.89,60.79,False,1,69.06,58.54,False,Sci&Tech,False
,Krista Salazar,2020-06-25,28312.0,6.0,472551084,81.98,Science,Mkt&Fin,61.81,67.45,True,1,83.11,66.31,False,Others,False
2020-01-01,"Rebecca Lynn, 2004-09-22, F",2020-05-20,,3.0,525715324,68.44,Science,Mkt&HR,56.34,67.51,False,1,70.11,66.75,False,Comm&Mgmt,True
,"Richard Cook, 2004-04-27, M",2020-05-22,31998.0,,151427841,68.82,Commerce,Mkt&Fin,86.35,80.03,True,1,60.14,67.57,False,Comm&Mgmt,True
2020-02-17,"Steven Jacobson, 2003-03-14, M",2020-10-05,26259.0,3.0,844368239,67.56,Commerce,Mkt&HR,59.47,70.5,True,1,92.54,54.99,True,Comm&Mgmt,True
,Maurice Harris,2020-08-28,31515.0,,300990708,77.28,Commerce,Mkt&Fin,77.21,76.41,True,1,95.03,70.34,True,Comm&Mgmt,False
,"Amanda Price, 2002-10-23, F",,31105.0,,519488827,67.42,Science,Mkt&Fin,63.91,66.28,True,1,93.79,69.9,True,Others,True
2020-01-23,"Micheal Pratt, 2005-05-28, M",2020-10-19,27867.0,12.0,39481892,79.51,Commerce,Mkt&Fin,67.3,62.28,True,1,86.88,61.96,True,Comm&Mgmt,True
2020-01-02,"Tamara Brown, 2000-02-15, F",2020-09-25,,,763718534,64.33,Science,Mkt&Fin,67.94,68.97,False,1,83.38,65.28,True,Others,True
2020-01-05,"Robert Smith, 2001-06-11, M",2020-07-09,29518.0,,135058139,55.27,Commerce,Mkt&Fin,56.39,62.88,True,1,53.94,66.63,False,Comm&Mgmt,True
2020-07-21,Crystal Harrell,2021-01-03,27580.0,,172933081,70.91,Commerce,Mkt&Fin,65.79,63.96,True,1,59.71,64.06,False,Sci&Tech,False
2020-07-22,"Lisa Graves, 2005-02-27, F",2020-12-10,,,394063446,83.79,Commerce,Mkt&Fin,80.49,77.16,True,1,83.71,74.66,True,Comm&Mgmt,True
2020-05-01,Elizabeth Morris,2020-07-08,,3.0,503346694,65.54,Commerce,Mkt&HR,57.34,71.52,True,1,88.0,64.56,True,Comm&Mgmt,False
,"Sara Wilson, 2001-11-20, F",2020-06-06,,,711609256,77.0,Commerce,Mkt&HR,72.5,68.15,True,1,88.18,63.42,False,Comm&Mgmt,True
,Todd White,,26254.0,6.0,19667806,64.58,Commerce,Mkt&Fin,66.68,69.6,True,1,77.27,62.34,False,Comm&Mgmt,False
,Timothy Collier,2020-03-27,,3.0,480008743,63.18,Commerce,Mkt&HR,67.06,56.63,False,1,50.3,53.73,False,Comm&Mgmt,False
2020-01-11,Stephanie Glover,2020-12-23,,12.0,426453932,64.29,Commerce,Mkt&HR,49.2,59.52,False,1,84.19,54.2,False,Others,False
2020-07-07,"Katherine Ross, 2004-09-09, F",2020-11-03,26845.0,6.0,868066562,50.74,Commerce,Mkt&Fin,45.36,54.47,False,1,58.19,61.65,False,Sci&Tech,True
2020-05-31,"Thomas Cross, 2000-11-26, M",2020-08-09,,6.0,818726442,65.09,Commerce,Mkt&Fin,59.33,54.39,False,1,50.33,58.73,True,Comm&Mgmt,True
2020-02-18,"Nicole Henderson, 2003-03-27, F",,,3.0,952910175,67.2,Science,Mkt&HR,61.55,67.16,False,1,55.42,70.94,False,Sci&Tech,True
2020-01-03,"Sean Walters, 2003-04-07, M",,27728.0,3.0,650966176,82.28,Science,Mkt&Fin,80.25,64.77,True,1,75.3,60.86,True,Sci&Tech,True
2020-01-01,Joshua Carlson,2020-07-29,,,569446754,44.99,Commerce,Mkt&HR,50.79,51.72,False,1,52.35,58.27,False,Comm&Mgmt,False
2020-01-01,William Davis,2020-04-12,31432.0,3.0,516381086,62.42,Commerce,Mkt&Fin,58.53,62.77,True,1,58.73,58.19,False,Comm&Mgmt,False
2020-01-09,Ryan Thomas,2020-07-20,,,444951370,58.11,Science,Mkt&HR,53.55,54.28,True,1,55.6,60.81,False,Sci&Tech,False
2020-04-07,Jesse Brown,,,3.0,993213731,75.85,Commerce,Mkt&HR,75.4,72.85,True,1,54.56,60.91,False,Sci&Tech,False
2020-01-01,Curtis Turner,,32395.0,12.0,563958874,73.84,Commerce,Mkt&Fin,64.59,64.75,False,1,87.92,64.93,True,Comm&Mgmt,False
2020-03-04,"Danielle Lewis, 2000-11-27, F",2020-09-17,20000.0,12.0,494358317,71.03,Science,Mkt&HR,60.31,66.12,False,1,76.73,63.89,False,Others,True
,Jeffrey Becker,2020-08-13,26759.0,3.0,712987498,58.48,Commerce,Mkt&Fin,45.93,55.5,True,1,56.1,52.48,False,Comm&Mgmt,False
2020-03-26,"Amanda Lloyd, 2000-01-02, F",2020-05-20,,3.0,567467335,68.02,Science,Mkt&HR,63.46,61.82,False,1,69.1,58.02,False,Comm&Mgmt,True
2020-01-10,Lisa Smith,,26641.0,3.0,341574433,55.38,Science,Mkt&Fin,55.55,65.06,True,1,74.88,53.73,False,Comm&Mgmt,False
2020-01-01,Blake Anderson,,,6.0,424371454,72.88,Commerce,Mkt&Fin,73.82,73.9,True,1,93.66,62.12,True,Sci&Tech,False
,Robert Gonzalez,2020-08-18,30076.0,,87602838,46.84,Arts,Mkt&Fin,52.73,63.52,True,1,83.21,52.71,True,Sci&Tech,False
2020-03-07,Jessica Vazquez,,,3.0,595634259,42.07,Arts,Mkt&HR,49.62,57.58,False,1,56.57,53.83,False,Comm&Mgmt,False
2020-05-31,"Casey Roberts, 2002-08-06, M",2020-12-31,,12.0,937726726,42.84,Science,Mkt&HR,47.63,60.46,False,1,53.75,58.84,False,Sci&Tech,True
2020-01-02,Jimmy Smith,2020-12-25,23565.0,12.0,989762944,58.67,Science,Mkt&Fin,54.02,53.62,False,1,51.31,57.07,False,Comm&Mgmt,False
,Lance Nolan,2020-08-12,22006.0,3.0,287703988,64.81,Science,Mkt&HR,84.26,65.03,True,1,80.18,57.78,True,Comm&Mgmt,False
2020-01-01,"Brendan Graham, 2005-10-21, M",2020-08-19,23951.0,12.0,291237009,78.44,Commerce,Mkt&Fin,75.93,60.24,True,1,89.68,62.1,False,Comm&Mgmt,True
2020-01-01,Dawn Pitts,2020-12-15,,12.0,29503785,54.46,Science,Mkt&Fin,57.74,64.62,False,1,51.89,61.13,False,Comm&Mgmt,False
2020-01-01,"Carla Anderson, 2004-09-28, F",,30611.0,3.0,579969675,66.9,Science,Mkt&Fin,80.85,72.36,True,1,67.98,56.69,False,Comm&Mgmt,True
2020-01-01,"Kayla Johnson, 1999-02-25, F",2020-10-23,23623.0,12.0,7991120,70.72,Science,Mkt&Fin,59.0,62.15,False,1,51.4,63.9,True,Comm&Mgmt,True
,Michael Reed,,30874.0,,570279790,60.01,Commerce,Mkt&HR,56.92,64.27,True,1,73.75,65.21,True,Comm&Mgmt,False
,"Donald Tucker, 1999-09-04, M",,33745.0,3.0,478981615,55.3,Commerce,Mkt&HR,55.71,51.76,False,1,68.64,52.7,False,Comm&Mgmt,True
2020-02-10,Richard Tucker,2020-08-03,,6.0,476917045,61.85,Commerce,Mkt&Fin,57.14,64.15,True,1,59.5,54.81,False,Others,False
2020-07-24,Jeffrey Farmer,,,3.0,156084634,87.33,Commerce,Mkt&Fin,83.49,69.5,True,1,56.01,75.78,True,Comm&Mgmt,False
,"Tyler Torres, 1998-10-20, M",2020-05-30,,3.0,880439245,75.88,Commerce,Mkt&Fin,76.64,74.64,True,1,72.85,72.77,True,Sci&Tech,True
2020-07-11,"Scott Robinson, 2001-01-23, M",2020-12-16,29563.0,3.0,153671747,84.69,Commerce,Mkt&Fin,80.96,68.57,True,1,79.67,64.84,True,Comm&Mgmt,True
,Michael Terry,2020-11-12,,12.0,215813107,64.8,Science,Mkt&Fin,68.7,66.35,False,1,89.31,65.98,False,Sci&Tech,False
2020-01-07,Russell Jackson,2020-11-18,,,278434042,49.27,Science,Mkt&HR,79.8,66.17,True,1,70.01,57.65,True,Sci&Tech,False
2020-01-02,"Steven Brewer, 2000-02-05, M",2020-05-24,36555.0,3.0,518751365,47.57,Science,Mkt&HR,53.54,63.94,False,1,83.94,53.39,False,Comm&Mgmt,True
2020-06-08,"Lee Burns, 1999-11-30, M",2020-10-22,29568.0,3.0,622191189,66.03,Science,Mkt&Fin,80.57,72.61,True,1,86.94,61.19,True,Comm&Mgmt,True
2020-04-29,"Brian Hampton, 2001-09-07, M",2020-06-27,25837.0,3.0,581190302,67.9,Commerce,Mkt&Fin,69.64,58.99,True,1,55.37,65.12,False,Comm&Mgmt,True
2020-01-01,"Ryan Roberts, 2000-07-04, M",2020-12-22,26555.0,,258386494,69.02,Commerce,Mkt&Fin,68.02,60.15,True,1,62.8,52.75,True,Sci&Tech,True
2020-06-19,James Gibbs,2020-07-22,24870.0,3.0,67354067,61.42,Commerce,Mkt&HR,63.84,65.83,False,1,66.86,66.94,False,Comm&Mgmt,False
2020-07-27,Scott Fields,2021-01-28,27508.0,6.0,326645030,74.26,Science,Mkt&HR,74.59,65.37,True,1,82.3,68.59,False,Sci&Tech,False
2020-05-15,Whitney Carr,2020-08-23,23723.0,3.0,248579008,82.45,Science,Mkt&Fin,86.17,74.9,True,1,86.31,55.45,False,Sci&Tech,False
2020-01-01,Brian Byrd,,25395.0,12.0,467420987,45.44,Science,Mkt&HR,69.53,57.88,True,1,59.2,57.63,False,Comm&Mgmt,False
2020-01-21,Thomas Sexton,2020-09-03,40320.0,12.0,321808742,74.8,Science,Mkt&Fin,71.63,60.89,False,1,86.86,67.8,True,Comm&Mgmt,False
2020-01-01,Richard Alexander,,24229.0,,209085896,66.78,Commerce,Mkt&Fin,68.53,66.04,True,1,95.6,55.3,False,Comm&Mgmt,False
2020-07-20,"Nancy Powers, 2003-09-19, F",2020-06-30,,3.0,170900271,93.2,Commerce,Mkt&HR,84.4,79.48,True,1,88.53,57.46,False,Sci&Tech,True
2020-01-01,"Jenna Drake, 2004-07-02, F",2020-06-13,23478.0,6.0,265472484,55.45,Commerce,Mkt&HR,44.77,70.73,True,1,53.09,63.89,True,Others,True
2020-07-16,"Brandon Obrien, 2001-04-09, M",2020-09-13,26891.0,3.0,258868836,52.2,Science,Mkt&HR,82.5,71.79,True,1,88.55,56.37,False,Comm&Mgmt,True
