credit_card,country_code,card_type,credit_card_info
395700071,WS,jcb,"395700071,WS,jcb"
433509971,BJ,diners-club-enroute,"433509971,BJ,diners-club-enroute"
154653750,BW,jcb,"154653750,BW,jcb"
991120329,MA,mastercard,"991120329,MA,mastercard"
279774280,TM,maestro,"279774280,TM,maestro"
28456130,MW,maestro,"28456130,MW,maestro"
590155608,TO,diners-club-enroute,"590155608,TO,diners-club-enroute"
626153653,AZ,jcb,"626153653,AZ,jcb"
365587179,IS,visa,"365587179,IS,visa"
851954005,WS,jcb,"851954005,WS,jcb"
558874647,SA,diners-club-enroute,"558874647,SA,diners-club-enroute"
898736862,BD,jcb,"898736862,BD,jcb"
674443036,JM,diners-club-carte-blanche,"674443036,JM,diners-club-carte-blanche"
344409358,SY,jcb,"344409358,SY,jcb"
327820460,IR,diners-club-carte-blanche,"327820460,IR,diners-club-carte-blanche"
696741913,EC,jcb,"696741913,EC,jcb"
149160097,CL,jcb,"149160097,CL,jcb"
898430357,LI,diners-club-enroute,"898430357,LI,diners-club-enroute"
185474702,SR,jcb,"185474702,SR,jcb"
33333052,ZW,mastercard,"33333052,ZW,mastercard"
443298263,EG,visa,"443298263,EG,visa"
186148449,BT,jcb,"186148449,BT,jcb"
341622459,JO,visa,"341622459,JO,visa"
666413751,LT,diners-club-carte-blanche,"666413751,LT,diners-club-carte-blanche"
291236339,MZ,jcb,"291236339,MZ,jcb"
89629517,CH,jcb,"89629517,CH,jcb"
49942964,KM,jcb,"49942964,KM,jcb"
528202892,CM,diners-club-carte-blanche,"528202892,CM,diners-club-carte-blanche"
362491250,LB,solo,"362491250,LB,solo"
561645122,ML,jcb,"561645122,ML,jcb"
137884090,AR,americanexpress,"137884090,AR,americanexpress"
965019863,DJ,jcb,"965019863,DJ,jcb"
198195163,LI,visa-electron,"198195163,LI,visa-electron"
718865981,JM,diners-club-carte-blanche,"718865981,JM,diners-club-carte-blanche"
950249306,MT,jcb,"950249306,MT,jcb"
919835185,IS,switch,"919835185,IS,switch"
24289762,BJ,diners-club-enroute,"24289762,BJ,diners-club-enroute"
726164715,OM,visa,"726164715,OM,visa"
977238383,DE,jcb,"977238383,DE,jcb"
123742583,HR,jcb,"123742583,HR,jcb"
388707716,ZA,jcb,"388707716,ZA,jcb"
137358268,NP,jcb,"137358268,NP,jcb"
382206601,MG,mastercard,"382206601,MG,mastercard"
993631213,ME,diners-club-carte-blanche,"993631213,ME,diners-club-carte-blanche"
74169098,BW,switch,"74169098,BW,switch"
816736434,LT,switch,"816736434,LT,switch"
452139446,SK,mastercard,"452139446,SK,mastercard"
271408209,MY,diners-club-us-ca,"271408209,MY,diners-club-us-ca"
440846766,PH,laser,"440846766,PH,laser"
773582145,JP,visa-electron,"773582145,JP,visa-electron"
270249198,WS,jcb,"270249198,WS,jcb"
845262692,EC,jcb,"845262692,EC,jcb"
988704282,VE,switch,"988704282,VE,switch"
974415292,IN,jcb,"974415292,IN,jcb"
103375236,TO,jcb,"103375236,TO,jcb"
158096225,SA,jcb,"158096225,SA,jcb"
652548913,LI,diners-club-carte-blanche,"652548913,LI,diners-club-carte-blanche"
532119265,BI,mastercard,"532119265,BI,mastercard"
131346369,LI,china-unionpay,"131346369,LI,china-unionpay"
652076898,AM,instapayment,"652076898,AM,instapayment"
662495168,RU,americanexpress,"662495168,RU,americanexpress"
422380554,TV,jcb,"422380554,TV,jcb"
575181209,SK,bankcard,"575181209,SK,bankcard"
327563961,AO,jcb,"327563961,AO,jcb"
6399150,GT,jcb,"6399150,GT,jcb"
294249510,SD,americanexpress,"294249510,SD,americanexpress"
216469050,TO,jcb,"216469050,TO,jcb"
514978367,BG,jcb,"514978367,BG,jcb"
320100586,GQ,diners-club-enroute,"320100586,GQ,diners-club-enroute"
146643080,LI,jcb,"146643080,LI,jcb"
338306112,LC,jcb,"338306112,LC,jcb"
976349030,DZ,maestro,"976349030,DZ,maestro"
238336072,FR,china-unionpay,"238336072,FR,china-unionpay"
341560202,GD,diners-club-enroute,"341560202,GD,diners-club-enroute"
57416303,TV,jcb,"57416303,TV,jcb"
68303624,SZ,instapayment,"68303624,SZ,instapayment"
244550741,GR,jcb,"244550741,GR,jcb"
719632886,PW,jcb,"719632886,PW,jcb"
846121414,SL,jcb,"846121414,SL,jcb"
248500474,IL,maestro,"248500474,IL,maestro"
258432920,YE,mastercard,"258432920,YE,mastercard"
853957195,IS,switch,"853957195,IS,switch"
188897389,CR,instapayment,"188897389,CR,instapayment"
84752221,KE,visa-electron,"84752221,KE,visa-electron"
366158940,UY,mastercard,"366158940,UY,mastercard"
198357977,TW,china-unionpay,"198357977,TW,china-unionpay"
804441211,MN,visa-electron,"804441211,MN,visa-electron"
117328206,GR,mastercard,"117328206,GR,mastercard"
547984325,FR,visa,"547984325,FR,visa"
152091193,KG,jcb,"152091193,KG,jcb"
669059434,SY,jcb,"669059434,SY,jcb"
611740935,AL,jcb,"611740935,AL,jcb"
532949733,IE,americanexpress,"532949733,IE,americanexpress"
163200200,IR,china-unionpay,"163200200,IR,china-unionpay"
822260433,SG,diners-club-carte-blanche,"822260433,SG,diners-club-carte-blanche"
590090461,SV,americanexpress,"590090461,SV,americanexpress"
889016885,DM,jcb,"889016885,DM,jcb"
787467655,LK,jcb,"787467655,LK,jcb"
379364242,LU,visa,"379364242,LU,visa"
466496653,BF,jcb,"466496653,BF,jcb"
884461991,BD,diners-club-carte-blanche,"884461991,BD,diners-club-carte-blanche"
328029194,JP,visa,"328029194,JP,visa"
190593091,YE,jcb,"190593091,YE,jcb"
935970675,AE,diners-club-enroute,"935970675,AE,diners-club-enroute"
71062929,IS,jcb,"71062929,IS,jcb"
880204167,IT,jcb,"880204167,IT,jcb"
984250598,NI,americanexpress,"984250598,NI,americanexpress"
952069539,GA,jcb,"952069539,GA,jcb"
756409552,PY,diners-club-us-ca,"756409552,PY,diners-club-us-ca"
207018859,GB,visa-electron,"207018859,GB,visa-electron"
895581365,MK,diners-club-enroute,"895581365,MK,diners-club-enroute"
794975783,GQ,diners-club-enroute,"794975783,GQ,diners-club-enroute"
11031792,CI,jcb,"11031792,CI,jcb"
332029662,TT,solo,"332029662,TT,solo"
2478936,PL,jcb,"2478936,PL,jcb"
557309974,BE,china-unionpay,"557309974,BE,china-unionpay"
549354408,LT,jcb,"549354408,LT,jcb"
219816493,RU,jcb,"219816493,RU,jcb"
33985072,AR,jcb,"33985072,AR,jcb"
707542076,PT,instapayment,"707542076,PT,instapayment"
625215886,RO,jcb,"625215886,RO,jcb"
559287015,TG,maestro,"559287015,TG,maestro"
465826072,TH,jcb,"465826072,TH,jcb"
846780758,RS,jcb,"846780758,RS,jcb"
25885856,MH,americanexpress,"25885856,MH,americanexpress"
125653078,CO,jcb,"125653078,CO,jcb"
830914951,PE,bankcard,"830914951,PE,bankcard"
224362498,IN,jcb,"224362498,IN,jcb"
408208086,SB,diners-club-carte-blanche,"408208086,SB,diners-club-carte-blanche"
6870973,LA,jcb,"6870973,LA,jcb"
76510692,AG,jcb,"76510692,AG,jcb"
622600510,BS,jcb,"622600510,BS,jcb"
176103877,NP,diners-club-enroute,"176103877,NP,diners-club-enroute"
330070502,LC,diners-club-carte-blanche,"330070502,LC,diners-club-carte-blanche"
753263249,CG,laser,"753263249,CG,laser"
318023986,MH,jcb,"318023986,MH,jcb"
696804156,KZ,jcb,"696804156,KZ,jcb"
939670428,ZA,instapayment,"939670428,ZA,instapayment"
901305411,KM,maestro,"901305411,KM,maestro"
96109746,PY,visa-electron,"96109746,PY,visa-electron"
996995494,CH,visa,"996995494,CH,visa"
921980012,AO,jcb,"921980012,AO,jcb"
249993956,CD,diners-club-carte-blanche,"249993956,CD,diners-club-carte-blanche"
73724741,LR,maestro,"73724741,LR,maestro"
87432033,PW,bankcard,"87432033,PW,bankcard"
753819068,CL,jcb,"753819068,CL,jcb"
516652654,NI,jcb,"516652654,NI,jcb"
23580122,ML,jcb,"23580122,ML,jcb"
214368337,MN,diners-club-enroute,"214368337,MN,diners-club-enroute"
515341838,ES,jcb,"515341838,ES,jcb"
645303027,CG,jcb,"645303027,CG,jcb"
699883799,BZ,jcb,"699883799,BZ,jcb"
6721549,BB,diners-club-enroute,"6721549,BB,diners-club-enroute"
824356469,MX,china-unionpay,"824356469,MX,china-unionpay"
213311592,CO,instapayment,"213311592,CO,instapayment"
141217886,HU,jcb,"141217886,HU,jcb"
613995563,CV,visa-electron,"613995563,CV,visa-electron"
931320761,MX,jcb,"931320761,MX,jcb"
634916357,SI,china-unionpay,"634916357,SI,china-unionpay"
481788972,GM,jcb,"481788972,GM,jcb"
669585721,CM,jcb,"669585721,CM,jcb"
914398479,GB,diners-club-enroute,"914398479,GB,diners-club-enroute"
468536446,KM,diners-club-carte-blanche,"468536446,KM,diners-club-carte-blanche"
632724921,AZ,jcb,"632724921,AZ,jcb"
227666089,RS,jcb,"227666089,RS,jcb"
128690131,IE,diners-club-enroute,"128690131,IE,diners-club-enroute"
18418580,QA,solo,"18418580,QA,solo"
963718505,RW,jcb,"963718505,RW,jcb"
664921796,CA,americanexpress,"664921796,CA,americanexpress"
863192350,GN,visa-electron,"863192350,GN,visa-electron"
813857843,PA,jcb,"813857843,PA,jcb"
760591813,LR,diners-club-carte-blanche,"760591813,LR,diners-club-carte-blanche"
94623254,KH,jcb,"94623254,KH,jcb"
374108376,TR,mastercard,"374108376,TR,mastercard"
493503542,NA,mastercard,"493503542,NA,mastercard"
890258725,AE,americanexpress,"890258725,AE,americanexpress"
651303628,NG,diners-club-enroute,"651303628,NG,diners-club-enroute"
380938253,VC,jcb,"380938253,VC,jcb"
328194801,PW,jcb,"328194801,PW,jcb"
710025564,MV,maestro,"710025564,MV,maestro"
43911799,LK,diners-club-enroute,"43911799,LK,diners-club-enroute"
456382605,SY,jcb,"456382605,SY,jcb"
676234350,SO,jcb,"676234350,SO,jcb"
901253306,UZ,china-unionpay,"901253306,UZ,china-unionpay"
524131948,PK,maestro,"524131948,PK,maestro"
900217090,SR,maestro,"900217090,SR,maestro"
708320712,SD,china-unionpay,"708320712,SD,china-unionpay"
558536716,MZ,diners-club-carte-blanche,"558536716,MZ,diners-club-carte-blanche"
554256539,AD,jcb,"554256539,AD,jcb"
927024703,AO,mastercard,"927024703,AO,mastercard"
700688180,VC,jcb,"700688180,VC,jcb"
874811609,NL,maestro,"874811609,NL,maestro"
510478254,BN,jcb,"510478254,BN,jcb"
967491160,UY,americanexpress,"967491160,UY,americanexpress"
500381651,UY,solo,"500381651,UY,solo"
854806692,NG,bankcard,"854806692,NG,bankcard"
776627138,SL,jcb,"776627138,SL,jcb"
163199668,WS,mastercard,"163199668,WS,mastercard"
765330401,IN,americanexpress,"765330401,IN,americanexpress"
833208595,CZ,americanexpress,"833208595,CZ,americanexpress"
638763060,MW,maestro,"638763060,MW,maestro"
643654247,AZ,diners-club-enroute,"643654247,AZ,diners-club-enroute"
975121142,TR,jcb,"975121142,TR,jcb"
682569953,SC,visa,"682569953,SC,visa"
126002612,GN,diners-club-carte-blanche,"126002612,GN,diners-club-carte-blanche"
169936219,CV,jcb,"169936219,CV,jcb"
707255480,SN,diners-club-carte-blanche,"707255480,SN,diners-club-carte-blanche"
302333242,KE,jcb,"302333242,KE,jcb"
209592472,FM,jcb,"209592472,FM,jcb"
500263606,PA,instapayment,"500263606,PA,instapayment"
843602548,PA,mastercard,"843602548,PA,mastercard"
63850725,FJ,jcb,"63850725,FJ,jcb"
433260367,BA,jcb,"433260367,BA,jcb"
784170510,AF,maestro,"784170510,AF,maestro"
106393984,NA,jcb,"106393984,NA,jcb"
118069262,MW,mastercard,"118069262,MW,mastercard"
611173805,KI,jcb,"611173805,KI,jcb"
399776356,ES,jcb,"399776356,ES,jcb"
526781839,SB,visa,"526781839,SB,visa"
46322461,DZ,china-unionpay,"46322461,DZ,china-unionpay"
826545507,BT,jcb,"826545507,BT,jcb"
483528554,AF,instapayment,"483528554,AF,instapayment"
974842214,CF,diners-club-enroute,"974842214,CF,diners-club-enroute"
975975397,EE,jcb,"975975397,EE,jcb"
465234616,UG,jcb,"465234616,UG,jcb"
384873652,SO,jcb,"384873652,SO,jcb"
344391997,DJ,mastercard,"344391997,DJ,mastercard"
160701036,DO,switch,"160701036,DO,switch"
254657396,TV,jcb,"254657396,TV,jcb"
385476230,AL,maestro,"385476230,AL,maestro"
439316127,SG,china-unionpay,"439316127,SG,china-unionpay"
918941614,PS,maestro,"918941614,PS,maestro"
241527632,JO,maestro,"241527632,JO,maestro"
66157071,AD,jcb,"66157071,AD,jcb"
470219450,BZ,instapayment,"470219450,BZ,instapayment"
488490360,LR,jcb,"488490360,LR,jcb"
952423447,DO,jcb,"952423447,DO,jcb"
966595951,GR,jcb,"966595951,GR,jcb"
718367176,FM,jcb,"718367176,FM,jcb"
302266741,IR,diners-club-enroute,"302266741,IR,diners-club-enroute"
566322660,MA,china-unionpay,"566322660,MA,china-unionpay"
745715959,CZ,jcb,"745715959,CZ,jcb"
420621643,EE,mastercard,"420621643,EE,mastercard"
196436552,JM,jcb,"196436552,JM,jcb"
562570307,JM,jcb,"562570307,JM,jcb"
313123736,AG,americanexpress,"313123736,AG,americanexpress"
258520987,GT,china-unionpay,"258520987,GT,china-unionpay"
693666817,SM,laser,"693666817,SM,laser"
628999445,SR,jcb,"628999445,SR,jcb"
157172484,SM,jcb,"157172484,SM,jcb"
509927632,VE,jcb,"509927632,VE,jcb"
52067936,MZ,jcb,"52067936,MZ,jcb"
199132530,EC,jcb,"199132530,EC,jcb"
196282471,UG,bankcard,"196282471,UG,bankcard"
887175778,LY,jcb,"887175778,LY,jcb"
189130392,TZ,maestro,"189130392,TZ,maestro"
684334190,GM,jcb,"684334190,GM,jcb"
535431609,TW,visa-electron,"535431609,TW,visa-electron"
396153307,MH,visa-electron,"396153307,MH,visa-electron"
120733033,KI,visa-electron,"120733033,KI,visa-electron"
100016261,PE,diners-club-carte-blanche,"100016261,PE,diners-club-carte-blanche"
45784308,JO,jcb,"45784308,JO,jcb"
817947686,SE,americanexpress,"817947686,SE,americanexpress"
166895715,BY,americanexpress,"166895715,BY,americanexpress"
569283827,PH,mastercard,"569283827,PH,mastercard"
850793289,SY,americanexpress,"850793289,SY,americanexpress"
181359133,BT,switch,"181359133,BT,switch"
580399876,BD,visa,"580399876,BD,visa"
196255068,SL,jcb,"196255068,SL,jcb"
868893431,MG,mastercard,"868893431,MG,mastercard"
49896406,TL,jcb,"49896406,TL,jcb"
972011808,VC,jcb,"972011808,VC,jcb"
229467456,KG,jcb,"229467456,KG,jcb"
65724976,ZA,jcb,"65724976,ZA,jcb"
713800223,CY,jcb,"713800223,CY,jcb"
56602425,DM,mastercard,"56602425,DM,mastercard"
375878304,IT,jcb,"375878304,IT,jcb"
825597471,CD,solo,"825597471,CD,solo"
73039660,TH,jcb,"73039660,TH,jcb"
234627727,UA,maestro,"234627727,UA,maestro"
945712753,AO,americanexpress,"945712753,AO,americanexpress"
577727482,LK,jcb,"577727482,LK,jcb"
298801303,TZ,diners-club-enroute,"298801303,TZ,diners-club-enroute"
44390021,VE,mastercard,"44390021,VE,mastercard"
678052092,QA,diners-club-carte-blanche,"678052092,QA,diners-club-carte-blanche"
900374383,PS,diners-club-enroute,"900374383,PS,diners-club-enroute"
88160710,IR,jcb,"88160710,IR,jcb"
476083032,CO,switch,"476083032,CO,switch"
219578962,PT,jcb,"219578962,PT,jcb"
208226430,BZ,jcb,"208226430,BZ,jcb"
592534826,JM,laser,"592534826,JM,laser"
520754175,KN,bankcard,"520754175,KN,bankcard"
639767509,VE,visa-electron,"639767509,VE,visa-electron"
789633425,IE,jcb,"789633425,IE,jcb"
292806762,NP,jcb,"292806762,NP,jcb"
605791948,BI,maestro,"605791948,BI,maestro"
365328477,EC,mastercard,"365328477,EC,mastercard"
97076751,LU,jcb,"97076751,LU,jcb"
589854465,HN,americanexpress,"589854465,HN,americanexpress"
501550570,NO,jcb,"501550570,NO,jcb"
891171991,GE,jcb,"891171991,GE,jcb"
362651258,ID,maestro,"362651258,ID,maestro"
460670091,SC,instapayment,"460670091,SC,instapayment"
73554118,TT,jcb,"73554118,TT,jcb"
383166487,IR,jcb,"383166487,IR,jcb"
111193689,UY,jcb,"111193689,UY,jcb"
953000008,MZ,mastercard,"953000008,MZ,mastercard"
613499351,PG,diners-club-international,"613499351,PG,diners-club-international"
136402360,VC,jcb,"136402360,VC,jcb"
806815512,LR,instapayment,"806815512,LR,instapayment"
588477993,UG,diners-club-carte-blanche,"588477993,UG,diners-club-carte-blanche"
655128314,AZ,laser,"655128314,AZ,laser"
153367549,AU,diners-club-us-ca,"153367549,AU,diners-club-us-ca"
846234819,GR,americanexpress,"846234819,GR,americanexpress"
305781230,IQ,mastercard,"305781230,IQ,mastercard"
27916606,GW,bankcard,"27916606,GW,bankcard"
970262601,SL,jcb,"970262601,SL,jcb"
271219029,MT,jcb,"271219029,MT,jcb"
844652729,KH,diners-club-carte-blanche,"844652729,KH,diners-club-carte-blanche"
70535232,DZ,jcb,"70535232,DZ,jcb"
756218835,ML,americanexpress,"756218835,ML,americanexpress"
702482243,PY,solo,"702482243,PY,solo"
831669152,DJ,jcb,"831669152,DJ,jcb"
308788398,SL,visa-electron,"308788398,SL,visa-electron"
544695537,JM,mastercard,"544695537,JM,mastercard"
790125742,SB,jcb,"790125742,SB,jcb"
310188435,CI,jcb,"310188435,CI,jcb"
535793507,BN,jcb,"535793507,BN,jcb"
296789381,ZM,visa-electron,"296789381,ZM,visa-electron"
879731406,MN,laser,"879731406,MN,laser"
959116806,MZ,jcb,"959116806,MZ,jcb"
926576654,TJ,diners-club-enroute,"926576654,TJ,diners-club-enroute"
339853081,BZ,bankcard,"339853081,BZ,bankcard"
666293915,BT,mastercard,"666293915,BT,mastercard"
10350869,UA,jcb,"10350869,UA,jcb"
799707151,KH,visa,"799707151,KH,visa"
370067574,TZ,mastercard,"370067574,TZ,mastercard"
922404307,RW,jcb,"922404307,RW,jcb"
193919912,IE,jcb,"193919912,IE,jcb"
742427352,TH,jcb,"742427352,TH,jcb"
731975168,MA,jcb,"731975168,MA,jcb"
611001366,AD,mastercard,"611001366,AD,mastercard"
676872830,NA,visa-electron,"676872830,NA,visa-electron"
652010714,VC,jcb,"652010714,VC,jcb"
588787400,SG,jcb,"588787400,SG,jcb"
833618426,AF,jcb,"833618426,AF,jcb"
54662932,IL,jcb,"54662932,IL,jcb"
674743249,KR,jcb,"674743249,KR,jcb"
209802723,NA,maestro,"209802723,NA,maestro"
937615898,QA,diners-club-enroute,"937615898,QA,diners-club-enroute"
857218153,IE,jcb,"857218153,IE,jcb"
478790956,IL,americanexpress,"478790956,IL,americanexpress"
554706992,HU,instapayment,"554706992,HU,instapayment"
675655420,BW,laser,"675655420,BW,laser"
127815161,MK,mastercard,"127815161,MK,mastercard"
60884568,FJ,china-unionpay,"60884568,FJ,china-unionpay"
846817804,BD,jcb,"846817804,BD,jcb"
975367355,PT,mastercard,"975367355,PT,mastercard"
95616160,HU,jcb,"95616160,HU,jcb"
475912630,SB,jcb,"475912630,SB,jcb"
34693259,MC,jcb,"34693259,MC,jcb"
624622208,DZ,jcb,"624622208,DZ,jcb"
31234560,AM,mastercard,"31234560,AM,mastercard"
301693750,MC,jcb,"301693750,MC,jcb"
637764495,TZ,jcb,"637764495,TZ,jcb"
345295008,MN,bankcard,"345295008,MN,bankcard"
425923808,NI,bankcard,"425923808,NI,bankcard"
487818494,JP,jcb,"487818494,JP,jcb"
997482369,CD,jcb,"997482369,CD,jcb"
205022403,GB,americanexpress,"205022403,GB,americanexpress"
804718283,DM,visa,"804718283,DM,visa"
970852753,ET,diners-club-enroute,"970852753,ET,diners-club-enroute"
543026540,BZ,jcb,"543026540,BZ,jcb"
65753965,AU,jcb,"65753965,AU,jcb"
717417413,NO,jcb,"717417413,NO,jcb"
899071560,DK,visa,"899071560,DK,visa"
138727542,TM,maestro,"138727542,TM,maestro"
343394288,MZ,switch,"343394288,MZ,switch"
669800120,KR,mastercard,"669800120,KR,mastercard"
791696440,US,mastercard,"791696440,US,mastercard"
70901277,PG,visa,"70901277,PG,visa"
241435768,BT,jcb,"241435768,BT,jcb"
338256342,ZW,jcb,"338256342,ZW,jcb"
231870856,SR,jcb,"231870856,SR,jcb"
540015916,BW,visa-electron,"540015916,BW,visa-electron"
878268277,KH,visa-electron,"878268277,KH,visa-electron"
23810054,DK,jcb,"23810054,DK,jcb"
96345285,BE,visa-electron,"96345285,BE,visa-electron"
20417219,MZ,switch,"20417219,MZ,switch"
486804468,MX,jcb,"486804468,MX,jcb"
762888160,GQ,instapayment,"762888160,GQ,instapayment"
698746963,TJ,diners-club-enroute,"698746963,TJ,diners-club-enroute"
328833646,GA,jcb,"328833646,GA,jcb"
691998256,MZ,jcb,"691998256,MZ,jcb"
169527885,SC,maestro,"169527885,SC,maestro"
500257198,MY,diners-club-enroute,"500257198,MY,diners-club-enroute"
491365017,TH,jcb,"491365017,TH,jcb"
272903918,PA,china-unionpay,"272903918,PA,china-unionpay"
863962308,IS,maestro,"863962308,IS,maestro"
63532195,DZ,jcb,"63532195,DZ,jcb"
762075371,PH,maestro,"762075371,PH,maestro"
829340097,RS,switch,"829340097,RS,switch"
559481222,CF,jcb,"559481222,CF,jcb"
801206444,SN,maestro,"801206444,SN,maestro"
869275497,KM,switch,"869275497,KM,switch"
983656738,LB,switch,"983656738,LB,switch"
136803602,TH,americanexpress,"136803602,TH,americanexpress"
968431806,MT,china-unionpay,"968431806,MT,china-unionpay"
618443339,SM,visa-electron,"618443339,SM,visa-electron"
674459934,SZ,switch,"674459934,SZ,switch"
883105495,SZ,jcb,"883105495,SZ,jcb"
131334119,KR,switch,"131334119,KR,switch"
106782522,MA,americanexpress,"106782522,MA,americanexpress"
386397242,TO,americanexpress,"386397242,TO,americanexpress"
330017986,UY,visa-electron,"330017986,UY,visa-electron"
483576222,RW,jcb,"483576222,RW,jcb"
280357275,CV,instapayment,"280357275,CV,instapayment"
675947835,JO,switch,"675947835,JO,switch"
256650233,AT,jcb,"256650233,AT,jcb"
592209150,MR,maestro,"592209150,MR,maestro"
421209217,RU,diners-club-us-ca,"421209217,RU,diners-club-us-ca"
854484385,ST,visa-electron,"854484385,ST,visa-electron"
179685444,GT,laser,"179685444,GT,laser"
308967445,SG,jcb,"308967445,SG,jcb"
347630918,BE,switch,"347630918,BE,switch"
779362115,TD,jcb,"779362115,TD,jcb"
46230638,MZ,diners-club-us-ca,"46230638,MZ,diners-club-us-ca"
790227981,BI,diners-club-carte-blanche,"790227981,BI,diners-club-carte-blanche"
884437837,GD,maestro,"884437837,GD,maestro"
230603051,MW,diners-club-enroute,"230603051,MW,diners-club-enroute"
546181188,SV,diners-club-enroute,"546181188,SV,diners-club-enroute"
215351640,BR,jcb,"215351640,BR,jcb"
362285328,KM,jcb,"362285328,KM,jcb"
696289899,CG,jcb,"696289899,CG,jcb"
6425512,NG,jcb,"6425512,NG,jcb"
998137726,BJ,jcb,"998137726,BJ,jcb"
457040995,KE,maestro,"457040995,KE,maestro"
344993376,VE,jcb,"344993376,VE,jcb"
288718820,BF,mastercard,"288718820,BF,mastercard"
581452874,KH,diners-club-enroute,"581452874,KH,diners-club-enroute"
537361996,TW,switch,"537361996,TW,switch"
126610926,ME,maestro,"126610926,ME,maestro"
240077758,AF,switch,"240077758,AF,switch"
978429207,VC,jcb,"978429207,VC,jcb"
247691548,ML,switch,"247691548,ML,switch"
693861034,LI,jcb,"693861034,LI,jcb"
289607178,BS,switch,"289607178,BS,switch"
270612854,KI,jcb,"270612854,KI,jcb"
106328137,BO,maestro,"106328137,BO,maestro"
719015117,GD,jcb,"719015117,GD,jcb"
